0,23.5
1,23.0
2,22.75
3,23.25
4,23.0
5,23.25
6,23.25
7,23.25
8,23.25
9,23.25
10,23.5
11,23.5
12,23.75
13,23.25
14,23.5
15,23.75
16,23.5
17,23.75
18,23.75
19,24.25
20,24.0
21,24.0
22,24.25
23,24.0
24,24.25
25,24.5
26,25.0
27,25.25
28,25.0
29,25.25
30,25.0
31,25.75
32,25.75
33,25.75
34,26.25
35,26.25
36,26.5
37,26.75
38,27.0
39,27.5
40,27.5
41,28.0
42,28.25
43,28.5
44,28.75
45,28.75
46,29.25
47,29.5
48,30.0
49,30.0
50,30.75
51,30.75
52,31.0
53,31.0
54,32.25
55,32.5
56,32.5
57,33.25
58,33.5
59,33.5
60,34.5
61,34.75
62,35.25
63,35.5
64,36.25
65,36.5
66,37.25
67,37.5
68,37.75
69,38.5
70,38.75
71,39.75
72,40.0
73,40.75
74,41.5
75,42.0
76,43.5
77,44.25
78,45.0
79,45.25
80,45.75
81,46.75
82,47.25
83,48.0
84,49.25
85,49.5
86,50.25
87,50.75
88,51.75
89,53.0
90,53.5
91,54.5
92,55.25
93,56.25
94,56.25
95,57.5
96,58.25
97,59.0
98,59.75
99,60.0
100,60.75
101,62.5
102,63.5
103,64.25
104,64.25
105,65.75
106,66.75
107,67.0
108,68.0
109,69.25
110,69.5
111,70.75
112,71.0
113,71.75
114,73.0
115,73.75
116,74.5
117,75.25
118,76.25
119,76.75
120,77.75
121,79.0
122,79.25
123,79.5
124,80.5
125,81.25
126,82.25
127,82.75
128,83.25
129,84.25
130,84.75
131,85.5
132,86.5
133,86.75
134,87.0
135,88.0
136,88.75
137,89.0
138,89.75
139,90.0
140,91.0
141,91.5
142,91.5
143,92.25
144,92.5
145,93.25
146,94.5
147,95.25
148,95.5
149,96.0
150,96.25
151,97.5
152,97.75
153,98.25
154,98.5
155,99.25
156,100.0
157,100.25
158,101.0
159,101.5
160,102.0
161,102.0
162,103.0
163,103.5
164,104.0
165,103.5
166,104.25
167,105.25
168,105.75
169,106.5
170,107.0
171,107.5
172,107.75
173,108.0
174,109.25
175,109.25
176,109.5
177,110.25
178,110.5
179,111.25
180,111.5
181,111.75
182,112.75
183,113.25
184,113.5
185,114.25
186,114.5
187,114.75
188,115.25
189,115.5
190,116.5
191,116.5
192,116.75
193,117.25
194,117.5
195,118.25
196,118.5
197,118.75
198,119.0
199,119.5
200,119.75
201,119.75
202,120.25
203,120.5
204,121.0
205,121.25
206,121.0
207,122.25
208,122.75
209,123.0
210,123.25
211,123.75
212,123.25
213,124.0
214,124.25
215,125.0
216,125.25
217,124.75
218,125.0
219,125.5
220,126.0
221,126.25
222,126.5
223,126.75
224,127.25
225,127.0
226,127.25
227,127.5
228,127.75
229,128.0
230,128.25
231,128.5
232,128.75
233,129.0
234,129.25
235,129.5
236,129.75
237,130.0
238,130.25
239,130.5
240,131.0
241,131.25
242,131.5
243,131.5
244,132.25
245,132.5
246,132.5
247,132.75
248,132.75
249,132.75
250,133.0
251,133.75
252,134.0
253,133.75
254,133.5
255,134.5
256,134.5
257,134.5
258,134.5
259,134.25
260,135.25
261,135.25
262,135.25
263,135.75
264,135.5
265,135.75
266,136.25
267,136.0
268,136.5
269,137.0
270,137.0
271,137.0
272,137.25
273,137.5
274,137.75
275,137.75
276,137.5
277,138.25
278,138.5
279,138.75
280,138.5
281,139.0
282,139.0
283,139.0
284,139.0
285,139.5
286,140.0
287,139.5
288,140.0
289,140.0
290,140.0
291,139.75
292,140.5
293,140.0
294,140.75
295,140.75
296,141.0
297,141.0
298,141.0
299,141.0
300,141.5
301,141.25
302,141.5
303,141.5
304,141.25
305,141.5
306,142.25
307,142.5
308,142.25
309,142.5
310,142.5
311,142.75
312,143.0
313,143.0
314,143.25
315,143.0
316,143.5
317,143.25
318,143.25
319,143.25
320,143.75
321,143.75
322,143.5
323,144.0
324,143.75
325,144.25
326,144.5
327,144.5
328,144.25
329,144.5
330,145.0
331,144.75
332,145.0
333,145.25
334,145.25
335,145.0
336,145.5
337,145.75
338,146.0
339,145.5
340,146.25
341,145.75
342,146.25
343,146.25
344,146.5
345,147.0
346,147.0
347,147.0
348,147.0
349,146.75
350,147.25
351,147.0
352,147.5
353,147.0
354,147.0
355,147.75
356,147.75
357,148.0
358,147.75
359,148.0
360,148.0
361,148.25
362,148.25
363,148.5
364,148.75
365,148.5
366,148.75
367,149.0
368,149.0
369,149.0
370,149.25
371,149.5
372,149.0
373,149.25
374,149.5
375,149.25
376,149.5
377,149.75
378,150.0
379,150.25
380,150.25
381,149.75
382,150.5
383,150.25
384,150.5
385,150.75
386,150.25
387,150.5
388,150.75
389,150.75
390,150.75
391,150.75
392,151.0
393,151.0
394,151.0
395,151.25
396,151.0
397,151.25
398,151.5
399,152.0
400,152.0
401,151.5
402,152.25
403,152.25
404,152.25
405,152.0
406,152.0
407,152.25
408,152.0
409,152.25
410,152.75
411,152.75
412,152.25
413,152.75
414,152.5
415,152.75
416,152.5
417,152.75
418,152.75
419,152.5
420,153.25
421,153.0
422,153.25
423,153.25
424,153.25
425,153.75
426,153.5
427,153.5
428,153.25
429,153.5
430,153.75
431,154.0
432,154.0
433,153.75
434,154.0
435,154.25
436,154.25
437,154.25
438,154.5
439,154.25
440,154.25
441,154.5
442,154.25
443,154.5
444,154.5
445,154.25
446,154.0
447,154.25
448,155.0
449,154.75
450,155.0
451,155.0
452,155.0
453,155.0
454,155.0
455,155.25
456,155.0
457,154.75
458,155.25
459,155.5
460,155.25
461,155.25
462,155.75
463,155.5
