0.0,78.0,80.0
0.5,78.37,80.0
1.0,78.12,80.0
1.5,78.5,80.0
2.0,78.37,80.0
2.5,77.62,80.0
3.0,78.0,80.0
3.5,78.0,80.0
4.0,77.37,80.0
4.5,78.12,80.0
5.0,78.25,80.0
5.5,78.12,80.0
6.0,78.5,80.0
6.5,78.25,80.0
7.0,78.12,80.0
7.5,78.25,80.0
8.0,78.12,80.0
8.5,78.37,80.0
9.0,78.25,80.0
9.5,78.37,80.0
10.0,78.12,80.0
10.5,78.0,80.0
11.0,78.0,80.0
11.5,78.0,80.0
12.0,78.25,80.0
12.5,78.25,80.0
13.0,78.37,80.0
13.5,78.25,80.0
14.0,78.37,80.0
14.5,78.12,80.0
15.0,78.5,80.0
15.5,78.5,80.0
16.0,78.37,80.0
16.5,78.25,80.0
17.0,78.25,80.0
17.5,78.25,80.0
18.0,78.37,80.0
18.5,78.37,80.0
19.0,78.37,80.0
19.5,78.37,80.0
20.0,78.5,80.0
20.5,78.62,80.0
21.0,78.75,80.0
21.5,79.37,80.0
22.0,79.37,80.0
22.5,78.5,80.0
23.0,78.5,80.0
23.5,79.37,80.0
24.0,79.37,80.0
24.5,79.37,80.0
25.0,78.5,80.0
25.5,78.5,80.0
26.0,79.12,80.0
26.5,79.12,80.0
27.0,78.62,80.0
27.5,79.25,80.0
28.0,79.0,80.0
28.5,79.37,80.0
29.0,79.0,80.0
29.5,79.5,80.0
30.0,78.62,80.0
30.5,79.5,50.0
31.0,79.12,50.0
31.5,78.5,50.0
32.0,79.0,50.0
32.5,79.0,50.0
33.0,79.5,50.0
33.5,79.62,50.0
34.0,79.62,50.0
34.5,79.25,50.0
35.0,79.25,50.0
35.5,79.12,50.0
36.0,79.5,50.0
36.5,79.5,50.0
37.0,79.25,50.0
37.5,79.12,50.0
38.0,79.12,50.0
38.5,79.0,50.0
39.0,79.37,50.0
39.5,79.25,50.0
40.0,79.0,50.0
40.5,79.25,50.0
41.0,79.0,50.0
41.5,79.0,50.0
42.0,79.0,50.0
42.5,79.37,50.0
43.0,79.37,50.0
43.5,79.25,50.0
44.0,78.75,50.0
44.5,79.5,50.0
45.0,78.5,50.0
45.5,79.12,50.0
46.0,78.37,50.0
46.5,78.37,50.0
47.0,78.25,50.0
47.5,78.37,50.0
48.0,78.5,50.0
48.5,78.12,50.0
49.0,78.12,50.0
49.5,77.37,50.0
50.0,77.25,50.0
50.5,77.25,50.0
51.0,77.0,50.0
51.5,76.37,50.0
52.0,76.62,50.0
52.5,75.5,50.0
53.0,75.37,50.0
53.5,75.25,50.0
54.0,75.37,50.0
54.5,75.5,50.0
55.0,75.25,50.0
55.5,74.62,50.0
56.0,74.5,50.0
56.5,74.37,50.0
57.0,74.37,50.0
57.5,74.25,50.0
58.0,73.5,50.0
58.5,73.5,50.0
59.0,73.37,50.0
59.5,72.62,50.0
60.0,73.25,50.0
60.5,72.62,50.0
61.0,72.0,50.0
61.5,72.12,50.0
62.0,72.0,50.0
62.5,71.75,50.0
63.0,71.5,50.0
63.5,71.5,50.0
64.0,71.12,50.0
64.5,71.5,50.0
65.0,71.12,50.0
65.5,71.37,50.0
66.0,70.5,50.0
66.5,70.37,50.0
67.0,70.12,50.0
67.5,70.0,50.0
68.0,69.5,50.0
68.5,69.12,50.0
69.0,69.25,50.0
69.5,69.25,50.0
70.0,68.37,50.0
70.5,68.12,50.0
71.0,68.37,50.0
71.5,68.37,50.0
72.0,67.62,50.0
72.5,67.37,50.0
73.0,67.37,50.0
73.5,67.62,50.0
74.0,67.12,50.0
74.5,67.12,50.0
75.0,67.37,50.0
75.5,66.62,50.0
76.0,66.25,50.0
76.5,66.37,50.0
77.0,66.12,50.0
77.5,65.37,50.0
78.0,65.37,50.0
78.5,65.0,50.0
79.0,65.12,50.0
79.5,64.37,50.0
80.0,65.25,50.0
80.5,64.37,50.0
81.0,64.5,50.0
81.5,64.12,50.0
82.0,63.62,50.0
82.5,63.5,50.0
83.0,63.62,50.0
83.5,62.37,50.0
84.0,62.37,50.0
84.5,62.37,50.0
85.0,62.37,50.0
85.5,61.5,50.0
86.0,61.5,50.0
86.5,61.25,50.0
87.0,61.25,50.0
87.5,61.5,50.0
88.0,61.37,50.0
88.5,61.37,50.0
89.0,61.37,50.0
89.5,61.0,50.0
90.0,61.0,50.0
90.5,60.37,50.0
91.0,60.25,50.0
91.5,59.25,50.0
92.0,59.37,50.0
92.5,59.75,50.0
93.0,59.37,50.0
93.5,59.25,50.0
94.0,58.75,50.0
94.5,58.25,50.0
95.0,58.5,50.0
95.5,58.25,50.0
96.0,58.0,50.0
96.5,57.62,50.0
97.0,57.25,50.0
97.5,57.62,50.0
98.0,57.12,50.0
98.5,57.12,50.0
99.0,56.37,50.0
99.5,56.37,50.0
100.0,56.5,50.0
100.5,55.75,50.0
101.0,55.37,50.0
101.5,56.0,50.0
102.0,55.25,50.0
102.5,55.5,50.0
103.0,55.5,50.0
103.5,55.25,50.0
104.0,55.12,50.0
104.5,54.37,50.0
105.0,54.62,50.0
105.5,54.62,50.0
106.0,54.62,50.0
106.5,54.5,50.0
107.0,54.5,50.0
107.5,54.25,50.0
108.0,53.37,50.0
108.5,54.12,50.0
109.0,53.5,50.0
109.5,53.37,50.0
110.0,53.37,50.0
110.5,53.75,50.0
111.0,53.37,50.0
111.5,53.37,50.0
112.0,53.37,50.0
112.5,52.5,50.0
113.0,52.25,50.0
113.5,52.5,50.0
114.0,52.37,50.0
114.5,52.37,50.0
115.0,52.25,50.0
115.5,51.62,50.0
116.0,52.12,50.0
116.5,52.12,50.0
117.0,52.12,50.0
117.5,51.25,50.0
118.0,51.25,50.0
118.5,51.62,50.0
119.0,51.37,50.0
119.5,51.25,50.0
120.0,51.25,50.0
120.5,51.25,50.0
121.0,51.12,50.0
121.5,50.5,50.0
122.0,50.37,50.0
122.5,50.62,50.0
123.0,50.12,50.0
123.5,50.5,50.0
124.0,50.25,50.0
124.5,49.5,50.0
125.0,49.37,50.0
125.5,49.37,50.0
126.0,49.5,50.0
126.5,49.12,50.0
127.0,48.5,50.0
127.5,48.37,50.0
128.0,48.25,50.0
128.5,48.62,50.0
129.0,48.12,50.0
129.5,48.12,50.0
130.0,47.5,50.0
130.5,48.25,50.0
131.0,47.12,50.0
131.5,47.62,50.0
132.0,47.37,50.0
132.5,47.37,50.0
133.0,47.5,50.0
133.5,47.5,50.0
134.0,47.25,50.0
134.5,46.5,50.0
135.0,46.25,50.0
135.5,46.62,50.0
136.0,46.5,50.0
136.5,45.75,50.0
137.0,46.37,50.0
137.5,46.25,50.0
138.0,46.25,50.0
138.5,46.0,50.0
139.0,45.75,50.0
139.5,45.37,50.0
140.0,45.25,50.0
140.5,45.12,50.0
141.0,44.37,50.0
141.5,45.0,50.0
142.0,44.37,50.0
142.5,44.5,50.0
143.0,44.62,50.0
143.5,44.37,50.0
144.0,44.5,50.0
144.5,44.12,50.0
145.0,44.37,50.0
145.5,44.12,50.0
146.0,44.12,50.0
146.5,44.12,50.0
147.0,43.37,50.0
147.5,43.5,50.0
148.0,43.12,50.0
148.5,43.37,50.0
149.0,43.62,50.0
149.5,43.5,50.0
150.0,43.25,50.0
150.5,43.25,50.0
151.0,42.62,50.0
151.5,42.62,50.0
152.0,42.75,50.0
152.5,42.37,50.0
153.0,42.75,50.0
153.5,42.37,50.0
154.0,42.25,50.0
154.5,42.37,50.0
155.0,42.37,50.0
155.5,41.5,50.0
156.0,42.25,50.0
156.5,41.37,50.0
157.0,41.5,50.0
157.5,41.37,50.0
158.0,41.37,50.0
158.5,41.75,50.0
159.0,41.75,50.0
159.5,41.5,50.0
160.0,41.37,50.0
160.5,41.12,50.0
161.0,41.25,50.0
161.5,41.5,50.0
162.0,41.12,50.0
162.5,41.12,50.0
163.0,41.25,50.0
163.5,41.0,50.0
164.0,40.37,50.0
