0,67.0
1,67.25
2,67.25
3,67.25
4,67.5
5,67.5
6,67.5
7,66.75
8,67.5
9,67.25
10,66.75
11,67.25
12,67.5
13,67.0
14,67.25
15,67.0
16,67.25
17,67.5
18,67.0
19,67.25
20,67.25
21,66.75
22,66.75
23,67.0
24,66.5
25,66.75
26,67.0
27,67.0
28,66.5
29,66.75
30,66.25
31,66.25
32,66.5
33,66.25
34,66.25
35,66.25
36,65.75
37,66.25
38,66.0
39,66.0
40,66.25
41,66.0
42,65.75
43,65.5
44,66.0
45,65.25
46,65.75
47,65.5
48,65.25
49,65.5
50,65.5
51,65.25
52,64.75
53,64.75
54,64.5
55,64.5
56,64.5
57,64.75
58,64.0
59,64.0
60,63.75
61,64.0
62,63.75
63,64.0
64,63.25
65,63.5
66,63.5
67,63.25
68,63.25
69,63.25
70,62.75
71,61.75
72,62.5
73,62.5
74,62.5
75,62.0
76,62.0
77,61.75
78,62.0
79,61.5
80,61.75
81,61.5
82,61.25
83,61.25
84,61.25
85,61.25
86,60.5
87,60.25
88,60.5
89,60.25
90,60.75
91,60.0
92,60.0
93,60.0
94,59.75
95,59.75
96,59.75
97,59.5
98,59.5
99,59.25
100,59.25
101,59.25
102,59.0
103,58.5
104,58.5
105,59.0
106,58.5
107,58.25
108,58.5
109,58.25
110,58.0
111,57.75
112,57.5
113,57.5
114,57.5
115,57.5
116,57.25
117,57.0
118,57.25
119,57.0
120,56.5
121,56.75
122,56.25
123,56.25
124,56.25
125,56.5
126,56.25
127,55.75
128,56.0
129,55.5
130,56.0
131,55.5
132,55.75
133,55.25
134,55.0
135,55.25
136,54.5
137,54.75
138,54.75
139,54.5
140,54.5
141,54.5
142,54.0
143,54.25
144,54.0
145,54.0
146,53.75
147,53.75
148,53.25
149,53.25
150,53.5
151,53.5
152,53.5
153,53.25
154,52.75
155,53.25
156,53.0
157,52.5
158,52.25
159,52.75
160,52.25
161,52.5
162,52.5
163,52.0
164,52.0
165,52.0
166,52.0
167,51.25
168,51.5
169,51.5
170,51.5
171,51.5
172,50.75
173,51.5
174,51.0
175,50.5
176,50.5
177,50.75
178,50.5
179,50.75
180,50.25
181,50.5
182,50.5
183,50.5
184,50.0
185,50.25
186,50.25
187,49.75
188,49.75
189,49.75
190,49.75
191,49.75
192,49.0
193,49.5
194,49.5
195,48.5
196,49.5
197,49.5
198,48.25
199,48.75
200,49.25
201,49.0
202,48.25
203,49.0
204,48.5
205,48.25
206,48.5
207,48.25
208,48.0
209,48.25
210,47.75
211,48.25
212,48.0
213,48.0
214,47.25
215,47.25
216,47.5
217,47.5
218,47.25
219,47.5
220,47.25
221,47.25
222,47.25
223,47.0
224,46.75
225,46.75
226,46.5
227,46.75
228,46.75
229,46.0
230,46.0
231,46.25
232,46.25
233,46.0
234,45.75
235,46.0
236,45.75
237,45.75
238,46.0
239,46.0
240,45.75
241,45.75
242,45.5
243,45.25
244,45.5
245,45.25
246,45.75
247,45.0
248,45.0
249,45.25
250,45.25
251,45.0
252,44.75
253,45.0
254,44.75
255,45.0
256,44.5
257,44.75
258,43.75
259,43.75
260,44.5
261,44.5
262,44.25
263,44.25
264,44.5
265,44.0
266,43.25
267,44.25
268,43.5
269,44.0
270,43.75
271,43.75
272,43.5
273,43.5
274,43.5
275,43.5
276,43.25
277,43.25
278,43.25
279,43.25
280,43.75
281,43.25
282,43.25
283,43.0
284,42.75
285,43.0
286,43.0
287,43.0
288,42.75
289,42.25
290,42.25
291,42.5
292,41.75
293,42.75
294,42.5
295,42.25
296,42.25
297,42.0
298,42.25
299,42.25
300,41.75
301,42.0
302,42.25
303,42.0
304,41.75
305,41.75
306,41.25
307,41.75
308,41.75
309,41.5
310,41.25
311,41.5
312,40.75
313,41.5
314,41.0
315,41.25
316,41.25
317,40.75
318,41.25
319,41.0
320,40.75
321,41.0
322,41.25
323,40.75
324,41.0
325,40.75
326,40.25
327,40.75
328,40.5
329,40.75
330,40.75
331,40.25
332,40.5
333,40.25
334,40.25
335,40.0
336,40.0
337,40.5
338,40.0
339,40.5
340,39.75
341,39.5
342,40.0
343,40.25
344,39.5
345,39.25
346,39.5
347,39.5
348,40.0
349,39.5
350,39.0
351,39.0
352,39.5
353,39.25
354,39.0
355,39.5
356,39.0
357,39.25
358,39.5
359,39.5
360,38.75
361,38.75
362,38.75
363,38.75
364,38.75
365,38.75
366,38.75
367,39.0
368,38.5
369,38.5
370,38.75
371,38.5
372,38.75
373,39.0
374,38.5
375,38.25
376,38.25
377,38.5
378,38.25
379,38.0
380,38.25
381,38.0
382,38.25
383,37.75
384,37.75
385,38.25
386,38.25
387,38.0
388,37.25
389,37.75
390,37.5
391,38.25
392,37.5
393,37.5
394,38.0
395,37.5
396,37.75
397,37.5
398,37.25
399,37.5
400,37.0
401,37.5
402,37.0
403,37.5
404,37.5
405,37.0
406,37.25
407,37.25
408,37.0
409,37.0
410,37.0
411,37.0
412,36.75
413,37.0
414,36.5
415,37.0
416,37.0
417,36.5
418,36.75
419,36.5
420,36.75
421,36.0
422,36.5
423,36.25
424,36.25
425,36.0
426,36.25
427,36.5
428,36.5
429,36.5
430,36.75
431,36.25
432,36.25
433,36.5
434,36.5
435,35.75
436,35.75
437,35.75
438,36.25
439,36.0
440,36.0
441,36.0
442,36.0
443,36.0
444,36.0
445,35.5
446,35.75
447,35.5
448,35.25
449,35.25
450,35.75
451,35.75
452,35.25
453,35.5
454,35.5
455,35.25
456,35.0
457,35.5
458,35.0
459,35.25
460,35.0
461,35.25
462,35.25
463,35.0
464,35.5
465,35.25
466,34.5
467,35.25
468,34.75
469,34.75
470,35.0
471,35.0
472,35.0
473,35.0
474,35.0
475,34.75
476,35.0
477,34.5
478,34.5
479,34.5
480,34.75
481,34.25
482,35.0
483,34.75
484,34.75
485,34.25
486,34.5
487,34.25
488,34.25
489,34.5
490,34.5
491,34.75
492,34.25
493,34.25
494,34.0
495,34.25
496,34.0
497,34.25
498,34.0
499,34.25
500,34.0
501,34.25
502,34.0
503,34.0
504,34.25
505,34.0
506,34.25
507,34.0
508,33.75
509,34.0
510,34.0
511,33.75
512,33.25
513,33.75
514,33.75
515,33.75
516,33.0
517,33.75
518,33.75
519,33.5
520,33.25
521,33.25
522,33.75
523,33.25
524,33.5
525,33.25
526,33.5
527,33.25
528,33.25
529,33.25
530,33.25
531,33.25
532,33.0
533,33.0
534,33.75
535,33.25
536,32.75
537,33.25
538,33.0
539,33.0
540,32.75
541,33.0
542,33.5
543,33.0
544,32.75
545,33.0
546,32.75
547,33.0
548,32.75
549,32.75
550,33.0
551,32.25
552,33.0
553,32.5
