0.0,28.12,25.0
0.5,27.75,25.0
1.0,27.75,25.0
1.5,27.25,25.0
2.0,27.25,25.0
2.5,27.75,25.0
3.0,28.0,25.0
3.5,27.5,25.0
4.0,27.37,25.0
4.5,27.37,25.0
5.0,28.0,25.0
5.5,27.37,25.0
6.0,27.25,25.0
6.5,27.25,25.0
7.0,27.62,25.0
7.5,27.5,25.0
8.0,27.5,25.0
8.5,28.0,25.0
9.0,27.5,25.0
9.5,28.0,25.0
10.0,27.62,25.0
10.5,27.37,70.0
11.0,27.62,70.0
11.5,27.62,70.0
12.0,27.62,70.0
12.5,27.5,70.0
13.0,27.5,70.0
13.5,27.62,70.0
14.0,27.5,70.0
14.5,27.62,70.0
15.0,27.62,70.0
15.5,27.5,70.0
16.0,27.5,70.0
16.5,27.25,70.0
17.0,27.12,70.0
17.5,27.12,70.0
18.0,27.75,70.0
18.5,27.5,70.0
19.0,27.5,70.0
19.5,27.5,70.0
20.0,27.5,70.0
20.5,27.37,70.0
21.0,27.62,70.0
21.5,27.25,70.0
22.0,27.25,70.0
22.5,27.62,70.0
23.0,27.62,70.0
23.5,27.25,70.0
24.0,27.5,70.0
24.5,27.37,70.0
25.0,27.37,70.0
25.5,27.5,70.0
26.0,27.37,70.0
26.5,28.12,70.0
27.0,27.37,70.0
27.5,27.75,70.0
28.0,27.75,70.0
28.5,28.12,70.0
29.0,28.12,70.0
29.5,28.25,70.0
30.0,28.25,70.0
30.5,28.25,70.0
31.0,28.25,70.0
31.5,28.5,70.0
32.0,28.5,70.0
32.5,28.37,70.0
33.0,28.37,70.0
33.5,28.37,70.0
34.0,28.37,70.0
34.5,28.5,70.0
35.0,28.75,70.0
35.5,28.25,70.0
36.0,29.25,70.0
36.5,29.25,70.0
37.0,29.25,70.0
37.5,29.5,70.0
38.0,29.5,70.0
38.5,29.5,70.0
39.0,29.25,70.0
39.5,29.62,70.0
40.0,29.75,70.0
40.5,29.62,70.0
41.0,29.62,70.0
41.5,30.12,70.0
42.0,30.12,70.0
42.5,30.0,70.0
43.0,30.25,70.0
43.5,30.5,70.0
44.0,30.5,70.0
44.5,30.25,70.0
45.0,30.25,70.0
45.5,31.12,70.0
46.0,31.25,70.0
46.5,31.37,70.0
47.0,31.25,70.0
47.5,31.62,70.0
48.0,32.12,70.0
48.5,32.25,70.0
49.0,32.25,70.0
49.5,32.12,70.0
50.0,32.75,70.0
50.5,32.75,70.0
51.0,32.37,70.0
51.5,32.37,70.0
52.0,32.37,70.0
52.5,33.5,70.0
53.0,33.37,70.0
53.5,33.75,70.0
54.0,33.75,70.0
54.5,34.12,70.0
55.0,34.5,70.0
55.5,34.5,70.0
56.0,34.5,70.0
56.5,34.5,70.0
57.0,35.12,70.0
57.5,35.12,70.0
58.0,35.25,70.0
58.5,35.25,70.0
59.0,36.0,70.0
59.5,36.12,70.0
60.0,36.5,70.0
60.5,36.12,70.0
61.0,36.62,70.0
61.5,36.75,70.0
62.0,36.75,70.0
62.5,36.62,70.0
63.0,37.37,70.0
63.5,37.37,70.0
64.0,37.5,70.0
64.5,38.25,70.0
65.0,38.25,70.0
65.5,39.0,70.0
66.0,38.5,70.0
66.5,39.37,70.0
67.0,39.37,70.0
67.5,39.12,70.0
68.0,40.25,70.0
68.5,40.25,70.0
69.0,40.5,70.0
69.5,40.62,70.0
70.0,41.62,70.0
70.5,41.62,70.0
71.0,41.62,70.0
71.5,42.25,70.0
72.0,42.5,70.0
72.5,42.5,70.0
73.0,42.62,70.0
73.5,43.12,70.0
74.0,43.12,70.0
74.5,43.25,70.0
75.0,44.0,70.0
75.5,44.0,70.0
76.0,44.25,70.0
76.5,44.62,70.0
77.0,45.12,70.0
77.5,45.37,70.0
78.0,45.37,70.0
78.5,45.37,70.0
79.0,46.5,70.0
79.5,46.5,70.0
80.0,46.25,70.0
80.5,46.25,70.0
81.0,47.37,70.0
81.5,47.25,70.0
82.0,47.5,70.0
82.5,47.5,70.0
83.0,48.0,70.0
83.5,48.0,70.0
