0,22.0
1,22.25
2,22.5
3,22.25
4,22.25
5,22.25
6,22.5
7,22.75
8,22.25
9,22.75
10,22.5
11,22.25
12,22.25
13,22.5
14,22.25
15,22.75
16,22.75
17,22.75
18,23.0
19,23.0
20,22.5
21,22.5
22,23.0
23,23.25
24,22.75
25,23.0
26,23.25
27,22.75
28,23.0
29,23.5
30,23.25
31,23.5
32,23.75
33,23.25
34,24.0
35,23.25
36,24.0
37,24.0
38,24.25
39,24.5
40,23.75
41,24.5
42,24.25
43,24.75
44,24.5
45,24.5
46,24.75
47,25.25
48,25.0
49,25.5
50,25.25
51,25.5
52,25.5
53,25.25
54,25.25
55,25.75
56,25.75
57,25.75
58,26.25
59,25.75
60,26.25
61,26.5
62,26.5
63,26.75
64,26.5
65,27.25
66,27.0
67,27.25
68,27.25
69,27.5
70,27.75
71,27.75
72,28.0
73,28.0
74,28.25
75,28.25
76,28.5
77,28.5
78,28.5
79,28.75
80,29.0
81,29.25
82,29.25
83,29.75
84,29.75
85,30.0
86,30.25
87,30.75
88,30.75
89,30.5
90,30.5
91,30.75
92,31.25
93,30.75
94,31.75
95,31.75
96,31.75
97,32.0
98,32.0
99,32.25
100,32.25
101,32.0
102,32.25
103,32.75
104,32.5
105,32.5
106,33.0
107,33.0
108,33.5
109,33.75
110,33.75
111,34.0
112,34.25
113,34.25
114,34.75
115,34.75
116,35.0
117,35.0
118,34.75
119,35.0
120,35.5
121,35.5
122,35.75
123,36.25
124,36.0
125,36.0
126,36.5
127,36.75
128,36.5
129,36.5
130,37.25
131,37.0
132,37.75
133,38.0
134,37.75
135,37.75
136,38.0
137,38.25
138,38.25
139,38.5
140,39.0
141,39.0
142,39.25
143,39.0
144,39.0
145,39.75
146,39.75
147,40.0
148,40.0
149,39.5
150,40.25
151,40.5
152,40.75
153,40.75
154,40.5
155,41.25
156,41.5
157,41.5
158,41.25
159,41.75
160,41.5
161,42.25
162,42.5
163,42.75
164,42.75
165,43.0
166,42.75
167,43.25
168,43.25
169,43.25
170,43.5
171,44.0
172,44.0
173,43.75
174,44.5
175,44.25
176,44.25
177,44.25
178,44.75
179,44.5
180,44.5
181,45.25
182,45.25
183,45.5
184,45.5
185,46.0
186,45.75
187,46.0
188,46.0
189,45.75
190,46.0
191,46.25
192,46.75
193,46.75
194,47.0
195,47.0
196,47.25
197,47.0
198,47.5
199,47.5
200,47.75
201,48.0
202,48.0
203,48.25
204,47.75
205,48.0
206,48.25
207,48.5
208,48.75
209,48.5
210,48.5
211,48.75
212,49.0
213,49.25
214,49.5
215,49.5
216,49.5
217,49.75
218,49.75
219,49.75
220,49.75
221,49.75
222,50.25
223,50.0
224,50.0
225,50.25
226,50.5
227,50.75
228,51.0
229,51.0
230,51.25
231,51.25
232,51.5
233,51.5
234,51.5
